"id","last_name","first_name","gender","citizenship","canton_abbreviation","council_id","council_abbreviation","council_type","faction_id","faction_abbreviation","party_abbreviation","download_date","birth_date","death_date","membership_entry_date","membership_leaving_date","mp_name"
2695,"Messmer","Anton August","m","Thal (SG)","SG",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1858-02-01","1937-05-03","1930-12-02","1935-06-01","Anton August Messmer"
2696,"Messmer","Johann","m","Erlen (TG), Frauenfeld (TG)","TG",1,"CN","N",126,"MC","Lib*","2016-12-08 18:12:56","1818-07-13","1880-03-29","1857-12-07","1880-03-29","Johann Messmer"
496,"Messmer","Werner","m","Erlen (TG), Amriswil (TG)","TG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1945-10-25","","1999-12-06","2003-11-30","Werner Messmer"
496,"Messmer","Werner","m","Erlen (TG), Amriswil (TG)","TG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1945-10-25","","2003-12-01","2003-12-03","Werner Messmer"
496,"Messmer","Werner","m","Erlen (TG), Amriswil (TG)","TG",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1945-10-25","","2003-12-04","2007-12-02","Werner Messmer"
496,"Messmer","Werner","m","Erlen (TG), Amriswil (TG)","TG",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1945-10-25","","2007-12-03","2008-11-21","Werner Messmer"
496,"Messmer","Werner","m","Erlen (TG), Amriswil (TG)","TG",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1945-10-25","","2008-11-22","2011-12-04","Werner Messmer"
681,"Messmer","Willy","m","Erlen (TG), Amriswil (TG)","TG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1917-09-03","2003-01-06","1979-11-26","1983-11-27","Willy Messmer"
2697,"Metry","Rudolf","m","Leuk (VS), Albinen (VS)","VS",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1885-07-28","1936-08-26","1932-03-08","1936-08-26","Rudolf Metry"
804,"Metzler-Arnold","Ruth","f","Willisau Stadt (LU), Balgach (SG), Richenthal (LU)","AI",3,"BR","B",0,"-","CVP","2016-12-08 18:12:56","1964-05-23","","1999-04-01","2002-12-31","Ruth Metzler-Arnold"
804,"Metzler-Arnold","Ruth","f","Willisau Stadt (LU), Balgach (SG), Richenthal (LU)","AI",3,"BR","B",0,"-","CVP","2016-12-08 18:12:56","1964-05-23","","2003-01-01","2003-12-10","Ruth Metzler-Arnold"
2698,"Meuli","Anton","m","Nufenen (GR)","GR",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1878-10-14","1943-06-13","1928-12-03","1931-12-06","Anton Meuli"
2698,"Meuli","Anton","m","Nufenen (GR)","GR",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1878-10-14","1943-06-13","1932-06-06","1935-12-01","Anton Meuli"
2699,"Meyer","Albert","m","Zürich (ZH), Fällanden (ZH)","ZH",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1870-03-13","1953-10-22","1915-09-20","1929-12-12","Albert Meyer"
2700,"Meyer","Albert","m","Andermatt (UR)","ZG",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1884-07-04","1950-01-26","1922-12-04","1943-12-05","Albert Meyer"
2699,"Meyer","Albert","m","Zürich (ZH), Fällanden (ZH)","ZH",3,"BR","B",0,"-","FDP-Liberale","2016-12-08 18:12:56","1870-03-13","1953-10-22","1929-12-12","1938-12-31","Albert Meyer"
2699,"Meyer","Albert","m","Zürich (ZH), Fällanden (ZH)","ZH",3,"BR*","B",0,"-","FDP-Liberale","2016-12-08 18:12:56","1870-03-13","1953-10-22","1936-01-01","1936-12-31","Albert Meyer"
2701,"Meyer","Arnold","m","Muttenz (BL)","BL",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1877-07-29","1959-03-27","1932-03-08","1935-12-01","Arnold Meyer"
2702,"Meyer","Fritz","m","Roggwil (BE)","BE",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1894-07-09","1963-11-18","1943-12-06","1954-06-01","Fritz Meyer"
1219,"Meyer","Hans Rudolf","m","Aristau (AG), Luzern (LU)","LU",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1922-01-02","2005-12-05","1962-06-12","1975-12-31","Hans Rudolf Meyer"
1219,"Meyer","Hans Rudolf","m","Aristau (AG), Luzern (LU)","LU",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1922-01-02","2005-12-05","1976-01-01","1979-11-25","Hans Rudolf Meyer"
2703,"Meyer","Helen","f","Zürich (ZH)","ZH",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1920-08-31","1998-12-21","1972-06-26","1978-11-01","Helen Meyer"
2704,"Meyer","Isidor","m","Andermatt (UR)","UR",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1860-01-08","1944-02-22","1928-12-03","1935-12-01","Isidor Meyer"
2705,"Meyer","Jakob","m","Ulmiz (FR), Murten (FR)","FR",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1880-02-18","1948-05-25","1944-03-21","1947-11-30","Jakob Meyer"
2706,"Meyer","Johann Ulrich","m","Trogen (AR)","AR",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1825-07-20","1868-02-04","1866-12-03","1868-02-04","Johann Ulrich Meyer"
2707,"Meyer","Josef","m","Willisau Land (LU)","LU",2,"CE","S",125,"LG","Lib*","2016-12-08 18:12:56","1811-01-13","1864-10-08","1849-04-16","1849-12-01","Josef Meyer"
588,"Meyer","Kurt","m","Roggwil (BE)","BE",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1932-06-20","","1983-11-28","1987-11-29","Kurt Meyer"
2708,"Meyer","Leo","m","Andermatt (UR)","UR",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1880-01-12","1945-01-20","1935-12-02","1945-01-20","Leo Meyer"
2709,"Meyer","Ludwig Plazid","m","Luzern (LU)","LU",2,"CE","S",125,"LG","Lib*","2016-12-08 18:12:56","1807-08-25","1871-05-26","1848-11-06","1848-12-01","Ludwig Plazid Meyer"
2710,"Meyer","Ludwig-Friedrich","m","Aristau (AG), Muri (AG)","LU",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1872-05-17","1959-06-30","1931-12-01","1941-09-01","Ludwig-Friedrich Meyer"
4198,"Meyer","Mattea","f","Villmergen (AG), Opfikon (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1987-11-09","","2015-11-30","","Mattea Meyer"
2711,"Meyer","Philipp","m","Steinhausen (ZG)","ZG",2,"CE","S",3,"K","PDC","2016-12-08 18:12:56","1842-02-26","1909-03-11","1899-06-06","1909-03-11","Philipp Meyer"
2712,"Meyer","Renward","m","Luzern (LU)","LU",2,"CE","S",125,"LG","Lib*","2016-12-08 18:12:56","1818-04-18","1895-05-05","1856-01-21","1867-12-01","Renward Meyer"
2713,"Meyer","Robert","m","Zürich (ZH), Rüdlingen (SH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1905-03-24","1974-02-24","1963-12-02","1967-12-03","Robert Meyer"
150,"Meyer","Theo","m","Muttenz (BL)","BL",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1937-01-24","","1990-12-03","1995-12-03","Theo Meyer"
150,"Meyer","Theo","m","Muttenz (BL)","BL",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1937-01-24","","1995-12-04","1999-12-05","Theo Meyer"
2714,"Meyer","Walter F.","m","Itingen (BL)","BL",1,"CN","N",130,"SPOL","BAB*","2016-12-08 18:12:56","1837-06-24","1901-11-13","1894-03-25","1899-12-03","Walter F. Meyer"
2715,"Meyer-Boller","Ulrich","m","Luzern (LU), Zollikon (ZH)","ZH",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1903-05-20","1987-04-20","1955-12-05","1971-11-28","Ulrich Meyer-Boller"
435,"Meyer-Kaelin","Thérèse","f","Cerniat (FR), Fribourg (FR)","FR",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1948-05-17","","1999-04-20","1999-12-05","Thérèse Meyer-Kaelin"
435,"Meyer-Kaelin","Thérèse","f","Cerniat (FR), Fribourg (FR)","FR",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1948-05-17","","1999-12-06","2003-11-30","Thérèse Meyer-Kaelin"
435,"Meyer-Kaelin","Thérèse","f","Cerniat (FR), Fribourg (FR)","FR",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1948-05-17","","2003-12-01","2005-03-07","Thérèse Meyer-Kaelin"
435,"Meyer-Kaelin","Thérèse","f","Cerniat (FR), Fribourg (FR)","FR",1,"CN*","N",3,"C","PDC","2016-12-08 18:12:56","1948-05-17","","2005-03-08","2005-11-27","Thérèse Meyer-Kaelin"
435,"Meyer-Kaelin","Thérèse","f","Cerniat (FR), Fribourg (FR)","FR",1,"CN","N",3,"C","PDC","2016-12-08 18:12:56","1948-05-17","","2005-11-28","2007-12-02","Thérèse Meyer-Kaelin"
435,"Meyer-Kaelin","Thérèse","f","Cerniat (FR), Fribourg (FR)","FR",1,"CN","N",3,"CEg","PDC","2016-12-08 18:12:56","1948-05-17","","2007-12-03","2011-12-04","Thérèse Meyer-Kaelin"
632,"Meylan","René","m","Neuchâtel (NE), Le Chenit (VD)","NE",2,"CE","S",2,"S","PSS","2016-12-08 18:12:56","1929-12-30","2000-02-27","1978-02-27","1987-11-29","René Meylan"
2716,"Meystre","Abram-Daniel","m","Thierrens (VD)","VD",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1812-11-10","1870-11-26","1848-11-06","1851-11-30","Abram-Daniel Meystre"
2716,"Meystre","Abram-Daniel","m","Thierrens (VD)","VD",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1812-11-10","1870-11-26","1853-07-04","1855-12-01","Abram-Daniel Meystre"
2716,"Meystre","Abram-Daniel","m","Thierrens (VD)","VD",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1812-11-10","1870-11-26","1863-12-07","1870-11-26","Abram-Daniel Meystre"
2717,"Michel","Friedrich","m","Bönigen (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1856-05-07","1940-04-27","1902-12-01","1912-12-03","Friedrich Michel"
2717,"Michel","Friedrich","m","Bönigen (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1856-05-07","1940-04-27","1912-12-04","1919-11-01","Friedrich Michel"
2717,"Michel","Friedrich","m","Bönigen (BE)","BE",1,"CN","N",4,"BGB","UDC","2016-12-08 18:12:56","1856-05-07","1940-04-27","1920-06-07","1922-12-03","Friedrich Michel"
2718,"Michel","Georg","m","Seewis im Prättigau (GR)","GR",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1804-05-28","1867-03-10","1848-11-06","1849-11-01","Georg Michel"
2718,"Michel","Georg","m","Seewis im Prättigau (GR)","GR",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1804-05-28","1867-03-10","1851-12-01","1860-12-02","Georg Michel"
2719,"Michel","Joh. Friedrich","m","Bönigen (BE)","BE",2,"CE","S",125,"LG","PLR","2016-12-08 18:12:56","1825-03-21","1889-09-22","1877-12-03","1879-02-01","Joh. Friedrich Michel"
1352,"Michel","Jürg","m","Grüsch (GR)","GR",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1955-09-28","","2007-03-05","2007-12-02","Jürg Michel"
2720,"Micheli","François-Jules","m","Genf (GE)","GE",1,"CN","N",7,"L","PLD","2016-12-08 18:12:56","1876-08-18","1929-04-07","1928-12-03","1929-04-07","François-Jules Micheli"
2721,"Micheli","Horace","m","Vicosoprano (GR), Genf (GE)","GE",1,"CN","N",7,"L","PLD","2016-12-08 18:12:56","1866-06-06","1931-05-06","1914-12-07","1919-11-01","Horace Micheli"
2721,"Micheli","Horace","m","Vicosoprano (GR), Genf (GE)","GE",1,"CN","N",7,"L","PLD","2016-12-08 18:12:56","1866-06-06","1931-05-06","1922-12-04","1928-02-23","Horace Micheli"
2722,"Michlig","Meinrad","m","Naters (VS)","VS",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1906-08-19","1968-10-07","1950-10-24","1951-12-02","Meinrad Michlig"
151,"Miesch","Christian","m","Titterten (BL)","BL",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1948-02-27","","1991-11-25","1995-12-03","Christian Miesch"
151,"Miesch","Christian","m","Titterten (BL)","BL",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1948-02-27","","2003-12-01","2007-12-02","Christian Miesch"
151,"Miesch","Christian","m","Titterten (BL)","BL",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1948-02-27","","2007-12-03","2011-12-04","Christian Miesch"
151,"Miesch","Christian","m","Titterten (BL)","BL",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1948-02-27","","2014-09-08","2015-11-29","Christian Miesch"
2723,"Miescher","Rudolf","m","Basel (BS), Burgdorf (BE)","BS",1,"CN","N",7,"L","PLD","2016-12-08 18:12:56","1880-03-17","1945-07-31","1919-12-01","1931-03-27","Rudolf Miescher"
2724,"Miéville","Adrien","m","Lonay (VD)","VD",1,"CN","N",10,"T","PdT","2016-12-08 18:12:56","1890-08-16","1964-02-17","1947-12-01","1947-12-31","Adrien Miéville"
2724,"Miéville","Adrien","m","Lonay (VD)","VD",1,"CN","N",10,"T","PdT","2016-12-08 18:12:56","1890-08-16","1964-02-17","1948-01-01","1950-09-01","Adrien Miéville"
2725,"Migy","Paul","m","Pruntrut (JU), St-Ursanne (JU)","BE",2,"CE","S",125,"LG","PLR","2016-12-08 18:12:56","1814-09-14","1879-04-01","1848-11-06","1851-07-06","Paul Migy"
2725,"Migy","Paul","m","Pruntrut (JU), St-Ursanne (JU)","BE",2,"CE*","S",125,"LG","PLR","2016-12-08 18:12:56","1814-09-14","1879-04-01","1851-07-07","1851-08-27","Paul Migy"
2725,"Migy","Paul","m","Pruntrut (JU), St-Ursanne (JU)","BE",2,"CE","S",125,"LG","PLR","2016-12-08 18:12:56","1814-09-14","1879-04-01","1851-08-28","1851-11-30","Paul Migy"
2725,"Migy","Paul","m","Pruntrut (JU), St-Ursanne (JU)","BE",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1814-09-14","1879-04-01","1854-07-03","1857-07-05","Paul Migy"
2725,"Migy","Paul","m","Pruntrut (JU), St-Ursanne (JU)","BE",1,"CN*","N",125,"LG","PLR","2016-12-08 18:12:56","1814-09-14","1879-04-01","1857-07-06","1857-08-05","Paul Migy"
2725,"Migy","Paul","m","Pruntrut (JU), St-Ursanne (JU)","BE",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1814-09-14","1879-04-01","1857-08-06","1878-12-01","Paul Migy"
2726,"Minder","Friedrich","m","Huttwil (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1864-11-22","1932-11-09","1911-12-04","1912-12-03","Friedrich Minder"
2726,"Minder","Friedrich","m","Huttwil (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1864-11-22","1932-11-09","1912-12-04","1919-11-01","Friedrich Minder"
4112,"Minder","Thomas","m","Biel (BE)","SH",2,"CE","S",4,"V","-","2016-12-08 18:12:56","1960-12-26","","2011-12-05","2015-11-29","Thomas Minder"
4112,"Minder","Thomas","m","Biel (BE)","SH",2,"CE","S",4,"V","-","2016-12-08 18:12:56","1960-12-26","","2015-11-30","","Thomas Minder"
2727,"Ming","Hans","m","Lungern (OW)","OW",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1904-07-03","1986-08-17","1951-12-03","1957-12-31","Hans Ming"
2727,"Ming","Hans","m","Lungern (OW)","OW",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1904-07-03","1986-08-17","1958-01-01","1963-12-01","Hans Ming"
2728,"Ming","Peter Anton","m","Sarnen (OW)","OW",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1851-03-30","1924-04-09","1890-12-01","1912-12-03","Peter Anton Ming"
2728,"Ming","Peter Anton","m","Sarnen (OW)","OW",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1851-03-30","1924-04-09","1912-12-04","1924-04-09","Peter Anton Ming"
2729,"Minger","Rudolf","m","Mülchi (BE), Schüpfen (BE)","BE",1,"CN","N",4,"BGB","UDC","2016-12-08 18:12:56","1881-11-13","1955-08-23","1919-12-01","1927-12-04","Rudolf Minger"
2729,"Minger","Rudolf","m","Mülchi (BE), Schüpfen (BE)","BE",1,"CN*","N",4,"BGB","UDC","2016-12-08 18:12:56","1881-11-13","1955-08-23","1927-12-05","1928-12-02","Rudolf Minger"
2729,"Minger","Rudolf","m","Mülchi (BE), Schüpfen (BE)","BE",1,"CN","N",4,"BGB","UDC","2016-12-08 18:12:56","1881-11-13","1955-08-23","1928-12-03","1929-12-12","Rudolf Minger"
2729,"Minger","Rudolf","m","Mülchi (BE), Schüpfen (BE)","BE",3,"BR","B",0,"-","SVP","2016-12-08 18:12:56","1881-11-13","1955-08-23","1929-12-12","1940-12-31","Rudolf Minger"
2729,"Minger","Rudolf","m","Mülchi (BE), Schüpfen (BE)","BE",3,"BR*","B",0,"-","SVP","2016-12-08 18:12:56","1881-11-13","1955-08-23","1935-01-01","1935-12-31","Rudolf Minger"
152,"Misteli","Marguerite","f","Solothurn (SO)","SO",1,"CN","N",6,"G","PES","2016-12-08 18:12:56","1945-08-01","","1991-11-25","1995-12-03","Marguerite Misteli"
2730,"Miville","Carl","m","Basel (BS)","BS",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1891-05-30","1981-02-27","1943-12-06","1943-12-31","Carl Miville"
789,"Miville","Carl jun.","m","Basel (BS)","BS",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1921-07-26","","1978-06-05","1979-03-04","Carl jun. Miville"
789,"Miville","Carl jun.","m","Basel (BS)","BS",2,"CE","S",2,"S","PSS","2016-12-08 18:12:56","1921-07-26","","1979-03-05","1991-11-24","Carl jun. Miville"
2731,"Moeckli","Georges","m","Neuenstadt (BE)","BE",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1889-02-14","1974-06-09","1935-12-02","1938-09-01","Georges Moeckli"
2731,"Moeckli","Georges","m","Neuenstadt (BE)","BE",2,"CE","S",2,"S","PSS","2016-12-08 18:12:56","1889-02-14","1974-06-09","1948-12-06","1959-12-06","Georges Moeckli"
2732,"Moeckli","Jean-Théodor","m","Basadingen (TG)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1863-09-04","1952-08-26","1919-12-01","1922-12-03","Jean-Théodor Moeckli"
2733,"Moeschlin","Felix","m","Basel (BS), Witterswil (SO)","ZH",1,"CN","N",5,"U","AdI","2016-12-08 18:12:56","1882-07-31","1969-10-04","1941-03-25","1943-12-05","Felix Moeschlin"
2734,"Mohr","Gian Rudolf","m","Süs (GR), Schleins (GR)","GR",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1885-04-18","1956-02-12","1947-12-01","1951-12-02","Gian Rudolf Mohr"
2735,"Moine","Virgile","m","Montignez (JU)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1900-03-04","1987-12-31","1943-12-06","1948-12-01","Virgile Moine"
2736,"Moll","Alfred","m","Biel (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1869-06-07","1949-12-14","1908-12-07","1912-12-03","Alfred Moll"
2736,"Moll","Alfred","m","Biel (BE)","BE",1,"CN","N",1,"R","PLR","2016-12-08 18:12:56","1869-06-07","1949-12-14","1912-12-04","1919-11-01","Alfred Moll"
633,"Moll","Heinz","m","Kreuzlingen (TG)","TG",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1928-07-25","2008-03-20","1983-11-28","1987-11-29","Heinz Moll"
2737,"Monfrini","Henri","m","Neuenstadt (BE)","VD",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1913-01-09","1977-10-23","1953-12-07","1963-12-01","Henri Monfrini"
2738,"Monighetti","Costantino","m","Biasca (TI)","TI",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1818-09-21","1895-02-22","1858-07-05","1860-04-01","Costantino Monighetti"
4147,"Monnard","Pierre-André","m","Attalens (FR)","NE",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1957-03-11","","2014-12-08","2015-11-29","Pierre-André Monnard"
2739,"Monnier","Frédéric A.","m","Dombresson (NE), Neuenburg (NE)","NE",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1847-04-16","1931-01-23","1893-12-04","1896-12-06","Frédéric A. Monnier"
2740,"Moos","Herbert","m","Zug (ZG)","BE",1,"CN","N",5,"U","AdI","2016-12-08 18:12:56","1893-01-01","1965-03-21","1939-12-04","1941-03-01","Herbert Moos"
2741,"Moos","Niklaus","m","Zug (ZG)","ZG",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1844-04-01","1899-03-17","1878-12-02","1884-11-30","Niklaus Moos"
2742,"Morand","Alphonse","m","Martigny (VS)","VS",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1809-06-24","1888-03-29","1852-07-05","1854-05-01","Alphonse Morand"
2743,"Morard","Paul","m","Gumefens (FR)","FR",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1879-12-05","1930-03-05","1920-02-02","1930-03-05","Paul Morard"
2744,"Mordasini","Paolo","m","Comologno (TI)","TI",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1830-03-25","1882-12-17","1872-05-27","1874-01-01","Paolo Mordasini"
2745,"Moreau","Charles","m","Delsberg (JU)","BE",1,"CN","N",3,"K","PDC","2016-12-08 18:12:56","1820-02-18","1876-01-01","1851-12-01","1854-05-01","Charles Moreau"
2746,"Morel","Albert","m","Corgémont (BE)","BE",1,"CN","N",109,"ER","ConsR*","2016-12-08 18:12:56","1828-05-24","1889-12-23","1878-12-02","1881-12-04","Albert Morel"
682,"Morel","Félicien","m","Lentigny (FR)","FR",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1935-03-04","","1975-12-01","1983-11-27","Félicien Morel"
2747,"Morel","Henri","m","Colombier (NE)","NE",2,"CE","S",125,"LG","PLR","2016-12-08 18:12:56","1838-06-13","1912-05-18","1876-07-01","1880-11-01","Henri Morel"
2747,"Morel","Henri","m","Colombier (NE)","NE",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1838-06-13","1912-05-18","1880-11-29","1886-06-06","Henri Morel"
2747,"Morel","Henri","m","Colombier (NE)","NE",1,"CN*","N",125,"LG","PLR","2016-12-08 18:12:56","1838-06-13","1912-05-18","1886-06-07","1887-06-06","Henri Morel"
2747,"Morel","Henri","m","Colombier (NE)","NE",1,"CN","N",125,"LG","PLR","2016-12-08 18:12:56","1838-06-13","1912-05-18","1887-06-07","1888-06-01","Henri Morel"
2748,"Morel","Joseph Karl Pankraz","m","Wil (SG)","SG",2,"CE","S",125,"LG","PLR","2016-12-08 18:12:56","1825-02-08","1900-12-13","1869-12-06","1874-10-01","Joseph Karl Pankraz Morel"
2749,"Morel","Marc","m","St-Saphorin (Lavaux) (VD), Chardonne (VD), Vevey (VD)","VD",1,"CN","N",126,"MC","Lib*","2016-12-08 18:12:56","1843-11-29","1931-05-19","1876-06-05","1878-12-01","Marc Morel"
1346,"Moret","Isabelle","f","Clarmont (VD)","VD",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1970-12-30","","2006-12-04","2007-12-02","Isabelle Moret"
1346,"Moret","Isabelle","f","Clarmont (VD)","VD",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1970-12-30","","2007-12-03","2008-11-21","Isabelle Moret"
1346,"Moret","Isabelle","f","Clarmont (VD)","VD",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1970-12-30","","2008-11-22","2011-12-04","Isabelle Moret"
1346,"Moret","Isabelle","f","Clarmont (VD)","VD",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1970-12-30","","2011-12-05","2015-11-29","Isabelle Moret"
1346,"Moret","Isabelle","f","Clarmont (VD)","VD",1,"CN","N",1,"RL","PLR","2016-12-08 18:12:56","1970-12-30","","2015-11-30","","Isabelle Moret"
752,"Morf","Doris","f","Zürich (ZH)","ZH",1,"CN","N",2,"S","PSS","2016-12-08 18:12:56","1927-09-17","2003-08-26","1975-12-01","1989-12-15","Doris Morf"
2750,"Morf","Gustav","m","Illnau-Effretikon (ZH)","BE",1,"CN","N",5,"U","AdI","2016-12-08 18:12:56","1900-01-11","1978-01-07","1951-12-03","1953-03-01","Gustav Morf"
542,"Mörgeli","Christoph","m","Schlatt (ZH)","ZH",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1960-07-16","","1999-12-06","2003-11-30","Christoph Mörgeli"
542,"Mörgeli","Christoph","m","Schlatt (ZH)","ZH",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1960-07-16","","2003-12-01","2007-12-02","Christoph Mörgeli"
542,"Mörgeli","Christoph","m","Schlatt (ZH)","ZH",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1960-07-16","","2007-12-03","2011-12-04","Christoph Mörgeli"
542,"Mörgeli","Christoph","m","Schlatt (ZH)","ZH",1,"CN","N",4,"V","UDC","2016-12-08 18:12:56","1960-07-16","","2011-12-05","2015-11-29","Christoph Mörgeli"
2751,"Morgenthaler","Niklaus Chr.","m","Ursenbach (BE)","BE",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1853-06-11","1928-12-05","1903-03-16","1908-12-06","Niklaus Chr. Morgenthaler"
2752,"Moriaud","Alexandre","m","Carouge (GE)","GE",2,"CE","S",1,"R","PLR","2016-12-08 18:12:56","1871-03-07","1955-11-08","1922-12-04","1931-09-08","Alexandre Moriaud"
